id,lieu_id,nom_etablissement,adresse
9425,1043,AGENCE AMARYM,"7 Rue du 19 Août 1942, 76200 Dieppe, France"
9426,1677,AGENCE CLAIRIMMO,"54 Cr Victor Hugo, 13300 Salon-de-Provence, France"
9427,1310,AGENCE A.I.O.I.,"14 Rue de la Guadeloupe, Saint-Denis 97490, La Réunion"
9428,1682,AGENCE CLAIRIMMO,"81 Av. Hélène Boucher, 13008 Marseille, France"
9429,1750,AGENCE QUADRAN IMMOBILIER,"167 Rue du Musee, Saint-Leu 97436, La Réunion"
9430,1629,AGENCE GESTION DE SAINT JEAN,"1 Av. de Saint-Jean, 13600 La Ciotat, France"
9431,561,AGENCE SOLEA,"10 Chemin Fanny Mouta, Bras-Panon 97412, La Réunion"
9432,1750,AGENCE DIRECT IMMOBILIER,"102c Rue du General Lambert, Saint-Leu 97436, La Réunion"
9433,1682,AGENCE ALEN,"408 Rue Paradis, 13008 Marseille, France"
9434,1680,AGENCE CABINET LAGIER,"20 Rue Montgrand, 13006 Marseille, France"
9435,1188,AGENCE GUERNET,"1 Pl. de la Plage, 14810 Merville-Franceville-Plage, France"
9436,1705,AGENCE GILBERT PIERRE IMMOBILIER IMMO DE FRANCE NORMANDIE,"84 Av. de la Mer, 14150 Ouistreham, France"
9437,1614,AGENCE DELIGNY & CIE,"Pl. du Cuirassé Courbet, 14880 Hermanville-sur-Mer, France"
9438,1604,AGENCE MY LOGEMENT,Les collines de Jouques Lot. 8 13420 GEMENOS
9439,1111,AGENCE ALVIM,"38 Rue des Bains, 14510 Houlgate, France"
9440,1552,AGENCE DELAMARCHE IMMOBILIER,"17 Av. de Saint-Martin, 50290 Bréhal, France"
9441,1532,AGENCE CENTRALE DE LOCATION,"4 Av. du Dr Poulain, 61140 Bagnoles de l'Orne Normandie, France"
9442,1720,AGENCE CENTURY 21 Agence du Parc,"3 Rue Guillaume Letellier, 76490 Rives-en-Seine, France"
9443,1051,AGENCE EDEN VACANCES,"Av. Durand-Morimbau, 14390 Cabourg, France"
9444,1143,AGENCE CAMPION,"10 Pl. Foch, 14360 Trouville-sur-Mer, France"
9445,1790,AGENCE NEXITY VILLERS SUR MER,"79 Av. Jean Moulin, 14640 Villers-sur-Mer, France"
9446,193,AGENCE DELAMARCHE IMMOBILIER,"1 Av. de l'Aumesle, 50590 Hauteville-sur-Mer, France"
9447,1106,AGENCE SARL INVESTISSEMENTS LOISIRS,"1 Pl. du Kiosque, 14160 Dives-sur-Mer, France"
9448,1603,AGENCE DELAMARCHE IMMOBILIER,"20 Rue de la Libération, 50450 Gavray-sur-Sienne, France"
9449,1703,AGENCE ESPACE IMMO,"2 Pl. Aristide Briand, 76960 Notre-Dame-de-Bondeville, France"
9450,1698,AGENCE ESPACE IMMO,"1 Rue André Martin, 76710 Montville, France"
9451,1771,AGENCE HERVIEU ET PREE IMMOBILIER,"2 Rue de Bayeux, 14250 Tilly-sur-Seulles, France"
9452,1705,AGENCE ALBATROS IMMOBILIER,"3 Pl. Albert Lemarignier, 14150 Ouistreham, France"
9453,1607,AGENCE CENTURY 21 ROYER IMMO,"73 Rue Couraye, 50400 Granville, France"
9454,1587,AGENCE CENTURY21 ROYER IMMO,"72 Rte de Coutances, 50350 Donville-les-Bains, France"
9455,1516,AGENCE CENTURY21 ROYER IMMO,"23 Pl. du 28 Juillet, 50230 Agon-Coutainville, France"
9456,1759,AGENCE CENTURY21 ROYER IMMO,"139 Rue Sainte-Anne, 50380 Saint-Pair-sur-Mer, France"
9457,1621,AGENCE CENTURY21 ROYER IMMO,"3 Av. du Maréchal Leclerc, 50610 Jullouville, France"
9458,1620,AGENCE BERAUX IMMOBILIER,"802 Rue Guillaume le Conquérant, 76480 Jumièges, France"
9459,1213,AGENCE NEXITY NANCY,"4 Rue Piroux, 54000 Nancy, France"
9460,1213,AGENCE CENTURY 21 - JOEL PIERRE IMMOBILIER,"76 Rue Stanislas, 54000 Nancy, France"
9461,1618,AGENCE IMMOBILIERE DE LA TOUR,"1 Pl. Aristide Briand, 54800 Conflans-en-Jarnisy, France"
9462,1563,AGENCE CHARLES JEAN IMMO,"Cayenne 97300, Guyane française"
9463,607,AGENCE IMMOTOUR - ANTILLES LIBERTE,"5 Dom. de Belfond, Sainte-Anne 97227, Martinique"
9464,1625,AGENCE OFNMI,"42580 L'Etrat, France"
9465,1595,AGENCE HOTENB,"9 Av. du Ponteix, 87220 Feytiat, France"
9466,1658,AGENCE LE VIGAN IMMOBILIER,"14 Av. Emmanuel d'Alzon, 30120 Le Vigan, France"
9467,632,AGENCE A.P.I,"Av. de la 2è Division Blindée, 30133 Les Angles, France"
9468,1225,AGENCE L'Adresse By Loc And Sea,"4 Av. de l'Hermione, 30240 Le Grau-du-Roi, France"
9469,1701,AGENCE ACCI PLUS IMMOBILIER,"10 Pl. de la Bouquerie, 30000 Nîmes, France"
9470,1701,AGENCE LAFFONT IMMOBILIER,"5 Rue Saint-Thomas, 30000 Nîmes, France"
9471,1578,AGENCE THELUNA IMMOBILIER,"28 Pl. Sadi Carnot, 30300 Comps, France"
9472,960,AGENCE DU SOLEIL,"21 Pass. Barberousse, 11430 Gruissan, France"
9473,1597,AGENCE DU SOLEIL,
9474,958,AGENCE DU MIDI,"34 Rue de l'Ancien Courrier, 11100 Narbonne, France"
9475,968,AGENCE DU SOLEIL,"217 Av. Brossolette, 11210 Port-la-Nouvelle, France"
9476,1753,AGENCE SAINT MARCEL IMMOBILIER,"2 Av. de Narbonne, 11120 Saint-Marcel-sur-Aude, France"
9477,1597,AGENCE DU MIDI,"168 Av. Pierre Brossolette, 11560 Fleury, France"
9478,894,AGENCE DU SOLEIL,"28 Av. des Platanes, 66700 Argelès-sur-Mer, France"
9479,1220,AGENCE HOME FOR LIFE IMMOBILIER,"3 Av. Franklin Roosevelt, 11000 Carcassonne, France"
9480,1715,AGENCE LA CONCIERGERIE DU MIDI,"61 Av. des Corbières, 11490 Portel-des-Corbières, France"
9481,632,AGENCE DU SOLEIL,"2 Imp. de la Cabane, 66210 Les Angles, France"
9482,961,AGENCE PEYROT,"Av. de Septimanie, 11370 Leucate, France"
9483,1647,AGENCE BENET IMMOBILIER,"Le Lioran, 15300 Laveissière, France"
9484,1656,AGENCE ACT IMMO,"7 Rue Chènebouterie, 43000 Le Puy-en-Velay, France"
9485,1695,AGENCE AMDI,"10 Rue Rigny, 63240 Mont-Dore, France"
9486,1628,AGENCE LA THERMALE DE GESTION,"337 Bd Georges Clemenceau, 63150 La Bourboule, France"
9487,1137,AGENCE DUHART IMMOBILIER,"58 Bd Victor Hugo, 64500 Saint-Jean-de-Luz, France"
9488,1137,AGENCE ACOTZTARRA & TURBE,"16 Rue Salagoity, 64500 Saint-Jean-de-Luz, France"
9489,1137,AGENCE DU CENTRE,"33 Bd Victor Hugo, 64500 Saint-Jean-de-Luz, France"
9490,1151,AGENCE DE LA PLAGE,"89 Bd du Général Leclerc, 64700 Hendaye, France"
9492,1138,AGENCE ERLEA IMMOBILIER,"21 Pl. Charles de Gaulle, 64220 Saint-Jean-Pied-de-Port, France"
9493,1137,AGENCE LUZ IMMOBILIE - ERAR,"15 Av. de Verdun, 64500 Saint-Jean-de-Luz, France"
9494,1103,AGENCE HARDOY IMMOBILIER,"5 Rue Pocalette, 64500 Ciboure, France"
9495,1151,AGENCE CENTURY 21 - MAITENA IMMOBILIER,"7 Rue du Port, 64700 Hendaye, France"
9496,1096,AGENCE FIRST,"42 Av. Carnot, 64200 Biarritz, France"
9497,1137,AGENCE HARDOY IMMOBILIER,"100 Rue Léon Gambetta, 64500 Saint-Jean-de-Luz, France"
9498,1544,AGENCE CB IMMOBILIER,"841 Av. de Bayonne, 64210 Bidart, France"
9499,1326,AGENCE LAROCHEFOUCAULD CÔTE BASQUE IMMOBILIER,"44 Av. de Larochefoucauld, 64600 Anglet, France"
9500,1096,AGENCE LE PARTENAIRE IMMOBILIER GESTION,"20 Rue de la Bergerie, 64200 Biarritz, France"
9501,1096,AGENCE OLAIZOLA,"18 Rue Jean Bart, 64200 Biarritz, France"
9502,1644,AGENCE DUCOS,"Rue Paul Bert, 65300 Lannemezan, France"
9503,1166,AGENCE ERA FOCH IMMOBILIER,"6 Av. Maréchal Foch, 64100 Bayonne, France"
9504,1537,AGENCE L'IMMOBILIERE BASQUE,PLACE DU BOURG 64200 BASSUSSARRY
9505,1166,AGENCE WIZDOME,"26 Bd Alsace Lorraine, 64100 Bayonne, France"
9506,1151,AGENCE MER ET GOLF GESTION,"84 Av. des Mimosas, 64700 Hendaye, France"
9507,804,AGENCE MER ET GOLF GESTION,"34 Av. du Tourmalet, 65200 Bagnères-de-Bigorre, France"
9508,1515,AGENCE O LOURON,"5 route de val louron, 65240 Adervielle-Pouchergues"
9509,1766,AGENCE INITIAL IMMOBILIER,"15 Av. du Général Gallieni, 10300 Sainte-Savine, France"
9510,1751,AGENCE GENERALE MOUCHON,"361 Bd du Général de Gaulle, 35800 Saint-Lunaire, France"
9511,1601,AGENCE CAILLIAU & LE GARO IMMOBILIER,"26c Rte de Quimper, 29170 Fouesnant, France"
9512,1541,AGENCE BELZ IMMOBILIER,"2 Rue de Kerdonnerch, 56550 Belz, France"
9513,1075,AGENCE DES DRUIDES . LES AGENCES REUNIES,"61 Av. des Druides, 56340 Carnac, France"
9514,1419,AGENCE IMMOBILIERE SERVICE,"17 Bd Duponchel, 22380 Saint-Cast-le-Guildo, France"
9515,1591,AGENCE REMY CABARET,"3 Sq. de L Hôtel de ville, 22430 Erquy, France"
9516,1687,AGENCE ARMOR CONSEIL IMMOBILIER,"15 Rue Saint-Germain, 22550 Matignon, France"
9517,1203,AGENCE BENEAT-CHAUVEL,"33 Rue Thiers, 56000 Vannes, France"
9518,1095,AGENCE CAILLIAU & LE GARO IMMOBILIER,"41 Rue Jean Charcot, 29950 Bénodet, France"
9519,1577,AGENCE CAILLIAU & LE GARO IMMOBILIER,"15 Rue de l'Odet, 29120 Combrit, France"
9520,1643,AGENCE D ARMOR,"Square Jean Conan, Rue du Poncel, 22770 Lancieux, France"
9521,1777,AGENCE LE GUILLOUZER IMMOBILIER,"2 Rue des Sept Iles, 22700 TREGASTEL"
9522,1543,AGENCE CREDIT AGRICOLE BRETAGNE HABITAT TRANSACTION,"8 Rue du Mont Saint-Michel, 35830 Betton, France"
9523,1419,AGENCE ARMOR CONSEIL IMMOBILIER,"14 Rue du Duc d'Aiguillon, 22380 Saint-Cast-le-Guildo, France"
9524,1175,AGENCE AIS DINAN,"8 Rue de la Ferronnerie, 22100 Dinan, France"
9525,1095,AGENCE ARMORIC,"64 Av. de la Plage, 29950 Bénodet, France"
9526,1708,AGENCE SQUARE HABITAT PLENEUF VAL ANDRE,"26 Rue Amiral Charner, 22370 Pléneuf-Val-André, France"
9527,1075,AGENCE SQUARE HABITAT CARNAC,"109 Av. des Druides, 56340 Carnac, France"
9528,1717,AGENCE SQUARE HABITAT QUIBERON,"20 Bd Chanard, 56170 Quiberon, France"
9529,1140,AGENCE SOLIDOR IMMOBILIER,"17 Rue Amiral Magon, 35400 Saint-Malo, France"
9530,1019,AGENCE CLOS SALOMON,2 rue Salomon 56370 SARZEAU
9531,1056,AGENCE LE GUILLOUZER IMMOBILIER,"19 Pl. de l'Hôtel de ville, 22700 Perros-Guirec, France"
9532,1419,AGENCE ARCAD'IMMO,"7 Pl. Gén de Gaulle, 22380 Saint-Cast-le-Guildo, France"
9533,1585,AGENCE EMERAUDE,"48 Rue Levavasseur, 35800 Dinard, France"
9534,1688,AGENCE IMMOBILIER GARCIN,"79 Rue Kléber Guendon, 84560 Ménerbes, France"
9535,1556,AGENCE BERBUDEAU IMMOBILIER,"30 Bd Alfred Naquet, 84976 Carpentras, France"
9536,1028,AGENCE CABINET HOUSE AND CO,"10 Rue Victor Hugo, 84000 Avignon, France"
9537,1556,AGENCE DU COMTAT,"150 Bd Albin Durand, 84200 Carpentras, France"
9538,1088,AGENCE ROSIER,"Rue Baptistin Pica, 84220 Gordes, France"
9539,1727,AGENCE BERBUDEAU IMMOBILIER,"Pl. de leglise, 84390 Sault, France"
9540,1712,AGENCE CAILLIAU & LE GARO IMMOBILIER,"19 Pl. de la République, 29120 Pont-l'Abbé, France"
9541,1722,AGENCE ART IMMO,"84440 Robion, France"
9542,1744,AGENCE COTE SUD PROVENCE,"325 Rue le Cours, 84210 Saint-Didier, France"
9543,1583,AGENCE CABINET GOSMAT IMMOBILIER,"3 Rue Fidèle Habert, 56750 Damgan, France"
9544,1141,AGENCE BENOIST,"16 Rue Pierre Curie, 83120 Sainte-Maxime, France"
9545,1732,AGENCE DU HAUT VAR - TERRIER,"83440 Seillans, France"
9546,1581,AGENCE TREGUER,"46 Rue Alsace Lorraine, 29160 Crozon, France"
9547,1087,AGENCE FRANCE EUROPE AGENCE,"2287 Rte de la Corniche, 83700 Saint-Raphaël, France"
9548,1743,AGENCE LA MAIZON IMMOBILIER,"8 Rue des 3 Frères Merlin, 22000 Saint-Brieuc, France"
9549,1141,AGENCE MONT BLANC COTE D AZUR,"26 Av. Charles de Gaulle, 83120 Sainte-Maxime, France"
9550,1617,AGENCE LOGIS SERVICE HYERES,"18 Av. des Îles d'Or, 83400 Hyères, France"
9551,1729,AGENCE VEND'OUEST,"6 Rue Jean Jaurès, 29390 Scaër, France"
9552,1617,AGENCE DU GABIER,"6 Av. de la Gavine, 83400 Hyères, France"
9553,1018,AGENCE MEDITERRANEE,"647 Bd d'Alger, 83600 Fréjus, France"
9554,1624,AGENCE LES MAESTROS IMMO,3 TI Limpaler 22450 KERMARIA SULARD
9555,1085,AGENCE LAVANDOU IMMOBILIER,"83980 Le Lavandou, France"
9556,1687,AGENCE AGENCE MAISON ROUGE,"1 Rue Dr Jobert, 22550 Matignon, France"
9557,1486,AGENCE DE GIGARO,"Gigaro, 83420 La Croix-Valmer, France"
9558,1087,AGENCE AF INFO IMMOBILIER,"207 Bd du Général de Gaulle, 83700 Saint-Raphaël, France"
9559,1710,AGENCE COQUELICOTS IMMOBILIER,
9560,1157,AGENCE SATTI,"54 Bd Louis Blanc, 83990 Saint-Tropez, France"
9561,1141,AGENCE GOLFE IMMOBILIER,"38 Av. Jean Jaurès, 83120 Sainte-Maxime, France"
9562,1708,AGENCE C&V IMMO,"Rue Amiral Charner, 22370 Pléneuf-Val-André, France"
9563,1258,AGENCE SOVAMER,"537 Av. du Cap-Nègre, 83140 Six-Fours-les-Plages, France"
9564,1110,AGENCE LOGI SERVICE,"16 Pl. du Marché, 83310 Grimaud, France"
9565,1553,AGENCE Bercail France,"40 Quai de la Douane, 29200 Brest, France"
9566,1085,AGENCE LE PORTIQUE,"22 Av. Général Bouvet, 83980 Le Lavandou, France"
9567,1203,AGENCE ATTITUDE PATRIMOINE,"Parc Tertiaire de Laroiseau, 19 Rue Gertrude Bell, 56000 Vannes, France"
9568,1562,AGENCE SOCIETE FONCIERE FINCK,"106 Av. des Alliés, 83240 Cavalaire-sur-Mer, France"
9569,1485,AGENCE IMMOBILIERE DE RAMATUELLE,"4 Rue Georges Clemenceau, 83350 Ramatuelle, France"
9570,1630,AGENCE VIVIANE LAMOUR IMMOBILIER,"La Coudre, 35320 La Couyère, France"
9571,1774,AGENCE P.B.I.,"88 Av. Senequier, 83000 Toulon, France"
9572,1617,AGENCE ECHAPPEE BLEUE IMMOBILIER,"106 Bd de la Marine, 83400 Hyères, France"
9573,1617,AGENCE IMMOBILIERE DE LA CAPTE,"9 Rue des Marchands, 83400 Hyères, France"
9574,1110,AGENCE BOUTEMY IMMOBILIER,"32 Rue des Artisans, 83310 Grimaud, France"
9575,1713,AGENCE CONSORTIUM IMMO,"19 Pl. Anne de Bretagne, 56300 Pontivy, France"
9576,1486,AGENCE CHARLES,"83420 La Croix-Valmer, France"
9577,1203,AGENCE KAIROS PATRIMOINE,
9578,1636,AGENCE R & G IMMOBILIER,"71 Rue Henri Matisse, 83500 La Seyne-sur-Mer, France"
9579,1617,AGENCE DE LA PRESQU ILE,"Pl. Saint-Pierre, 83400 Hyères, France"
9580,1665,AGENCE HOMELOK,"58 Bd Léon Blum, 56100 Lorient, France"
9581,1157,AGENCE DES LICES,"8 Av. Augustin Grangeon, 83990 Saint-Tropez, France"
9582,1725,AGENCE CABINET DELTA IMMOBILIER,"Av. des Poilus, 83110 Sanary-sur-Mer, France"
9583,1709,AGENCE MAISON ROUGE,"Les Landes, 22490 Plouër-sur-Rance, France"
9584,1087,AGENCE ABRY IMMOBILIER,"47 Av. Victor Hugo, 83700 Saint-Raphaël, France"
9585,1643,AGENCE AIS LANCIEUX,"4 Rue de la Plage, 22770 Lancieux, France"
9586,1638,AGENCE ROYAL IMMO,"Les Espaluns, 83160 La Valette-du-Var, France"
9587,1540,AGENCE AIS BEAUSSAIS SUR MER,"11 Rue du Colonel Pléven, 22650 Beaussais-sur-Mer, France"
9588,1648,AGENCE CAP IMMO VAR,"32 Rue Portalis, 83330 Le Beausset, France"
9589,1575,AGENCE IMMOBILIERE DU GOLFE DE SAINT TROPEZ,"4 All. du Grand Port, 83310 Cogolin, France"
9590,1180,AGENCE LE GOFF IMMOBILIER /LOGE7,"10 Rue Tristan Corbière, 56520 Guidel, France"
9591,1141,AGENCE IMMOBILIERE PROVENSAL,"2 Av. Jean Jaurès, 83120 Sainte-Maxime, France"
9592,1716,AGENCE TIPOZ'IMMO,"18 Rue de l'École des Filles, 29710 Pouldreuzic, France"
9593,1115,AGENCE SOCIETE ROGER PLANE IMMOBILIER,"Port de San Peire, RN 98, 83380 Les Issambres San Peire, France"
9594,1258,AGENCE AGENCE IMMOBILIERE KENNEDY,"83140 Six-Fours-les-Plages, France"
9595,1648,AGENCE GTI GPI,"83330 Le Beausset, France"
9596,1787,AGENCE PDH INTERNATIONAL SARL,"10 Pl. Georges Clemenceau, 83550 Vidauban, France"
9597,1085,AGENCE ARTHURIMMO,"22 Av. des Commandos d'Afrique, 83980 Le Lavandou, France"
9598,1725,AGENCE LOCASAISONS VARATUWA,"109 Rte de Bandol, 83110 Sanary-sur-Mer, France"
9599,1184,AGENCE ARTHURIMMO,"2 Av. Albert Roux, 83250 La Londe-les-Maures, France"
9600,1655,AGENCE MASCOTTE IMMO,"15 Av. du Général Leclerc, 83120 Le Plan-de-la-Tour, France"
9601,1087,AGENCE ORSINI VAR IMMOBILIER,"399 Rte de la Corniche, 83700 Saint-Raphaël, France"
9602,1211,AGENCE DU ROND POINT,"24 Av. de la Grande Conche, 17200 Royan, France"
9603,1141,AGENCE MAYA,"6 Rue de Verdun, 83120 Sainte-Maxime, France"
9604,1157,AGENCE DE ST TROPEZ,"53 Av. Foch, 83990 Saint-Tropez, France"
9605,1663,AGENCE SAINT YVES-ORPI,"17880 Les Portes-en-Ré, France"
9606,1145,AGENCE HOME STAGE CONCEPT,"6 Rue Voltaire, 83150 Bandol, France"
9607,1762,AGENCE OUEST SOLEIL IMMOBILIER,"56 Rue de la République, 17370 Saint-Trojan-les-Bains, France"
9608,1029,AGENCE SUD IMMO,"49 Av. du Port, 83270 Saint-Cyr-sur-Mer, France"
9609,1141,AGENCE INTER AGENCE,"Av. Général Touzet du Vigier, 83120 Sainte-Maxime, France"
9610,1719,AGENCE J.Y PARIS,"166 Rue Jules Ferry, 17940 Rivedoux-Plage, France"
9611,1562,AGENCE CABINET DUVIVIEZ SAS,"22 Rue Georges Bizet, 83240 Cavalaire-sur-Mer, France"
9612,1194,AGENCE AJC IMMOBILIER,"20 Av. Marcel Dassault, 17300 Rochefort, France"
9613,1632,AGENCE ARTEMIS LOCATION ILE DE RE,"5 Pl. du Bois de l'Ardilliers, 17630 La Flotte, France"
9614,1760,AGENCE RODRIGUEZ,"89 Av. de Bel air, 17310 Saint-Pierre-d'Oléron, France"
9615,1760,AGENCE LOISIRS IMMOBILIER,"71 Av. de Bel air, 17310 Saint-Pierre-d'Oléron, France"
9616,1569,AGENCE API IMMO,"130 Bd de la République, 17340 Châtelaillon-Plage, France"
9617,1211,AGENCE SARL PARAGENCE,"24 Bd de Lattre de Tassigny, 17200 Royan, France"
9618,1640,AGENCE SQUARE HABITAT,"14 Rue Louis Tardy, 17140 Lagord, France"
9619,1531,AGENCE SQUARE HABITAT,"2 Bd Commandant Charcot, 17440 Aytré, France"
9620,1211,AGENCE SQUARE HABITAT,"41 Av. des Congrès, 17200 Royan, France"
9621,1782,AGENCE COTE OCEAN IMMOBILIERE,"9 Bd de la Côte de Beauté, 17640 Vaux-sur-Mer, France"
9622,1141,AGENCE ELOC'IMMO,"Av. Charles de Gaulle, 83120 Sainte-Maxime, France"
9623,1636,AGENCE DELMONTE IMMOBILIER,"7 Bd du 4 Septembre, 83500 La Seyne-sur-Mer, France"
9624,1085,AGENCE DU LAVANDIN IMMOBILIER,"Av. des Ilaires, 83980 Le Lavandou, France"
9625,1756,AGENCE ABC IMMO,"1 Bd Jean Jaurès, 83470 Saint-Maximin-la-Sainte-Baume, France"
9626,1776,AGENCE AGIR PACA AGIR INVEST AGIR PRESTIGE,"83440 Tourrettes, France"
9627,1752,AGENCE HELION,"83430 Saint-Mandrier-sur-Mer, France"
9628,1141,AGENCE PREMIERE AVENUE,"46 Av. Charles de Gaulle, 83120 Sainte-Maxime, France"
9629,1652,AGENCE LIVEAZUR IMMOBILIER,"107 Chem. du Canadeau, 83330 Le Castellet, France"
9630,1652,AGENCE LIVEAZUR IMMOBILIER,"107 Chem. du Canadeau, 83330 Le Castellet, France"
9631,1258,AGENCE IMMO RIOULT,"1330 Av. de la Mer, 83140 Six-Fours-les-Plages, France"
9632,1141,AGENCE THISBE INTERNATIONAL IMMOBILIER,"18 Av. Georges Pompidou, 83120 Sainte-Maxime, France"
9633,1575,AGENCE ECHAPPEE BLEUE IMMOBILIER,"Av. de la Plage, Cogolin, France"
9634,1115,AGENCE FERRE BOGE IMMOBILIER,"Les Issambres, 83380 Roquebrune-sur-Argens, France"
9635,1145,AGENCE VARIMMO,"50 Av. du 11 Novembre 1918, 83150 Bandol, France"
9636,1141,AGENCE I.C.I INVESTIGATION CONFIDENTIEL IMMOBILIER,"42 Rue de Verdun, 83120 Sainte-Maxime, France"
9637,1528,AGENCE AGIFIM IMMOBILIER,"1337 Rte de Salernes, 83630 Aups, France"
9638,1787,AGENCE L'IMMOBILIER DU PROFESSIONNEL,"27 Av. du Président Wilson, 83550 Vidauban, France"
9639,1592,AGENCE LES ALEXIADES,"106 Rte de Marseille, 83330 Évenos, France"
9640,1085,AGENCE L'AGENCE DU LAVANDOU,"Rue des Bugadières, 83980 Le Lavandou, France"
9641,1562,AGENCE MCI FRANCE,"250 Rue du Port, 83240 Cavalaire-sur-Mer, France"
9642,1774,AGENCE BEYNET IMMOBILIER,"8 Av. Colbert, 83000 Toulon, France"
9643,1442,AGENCE L'ADRESSE,"79 Rue de la Halle, 17450 Fouras, France"
9644,1184,AGENCE GUICHOT IMMOBILIER,"119 Av. Albert Roux, 83250 La Londe-les-Maures, France"
9645,1211,AGENCE PARAGENCE LOCATIONS,"24 Bd de Lattre de Tassigny, 17200 Royan, France"
9646,1617,AGENCE EDISON,"393 Rue Nicéphore Niépce, 83400 Hyères, France"
9647,1774,AGENCE GECOVAR,"17 Rue Daniel Melchior, 83000 Toulon, France"
9648,1634,AGENCE ROUET,"1 Cr Pasteur, 86270 La Roche-Posay, France"
9649,1774,AGENCE SWEET HOME IMMOBILIER,"3 Rue Fougassière, 83000 Toulon, France"
9650,1157,AGENCE BEAUCHAMP ESTATES,"2 Av. Foch, 83990 Saint-Tropez, France"
9651,1570,AGENCE IMMOBILIER GESTION ET PATRIMOINE,"17 Rue Colbert, 86100 Châtellerault, France"
9652,1752,AGENCE VAR VACANCES ET TRANSACTIONS,"4 Quai Jules Guesde, 83430 Saint-Mandrier-sur-Mer, France"
9653,1631,AGENCE MIAA COLLECTION,"19 Rue Claudette Brenguier, 83260 La Crau, France"
9654,1570,AGENCE IMAÉ IMMOBILIER,"37 Av. du Président Wilson, 86100 Châtellerault, France"
9655,1725,AGENCE HOME PROVENCE,"91 Av. du 2ème Spahis, 83110 Sanary-sur-Mer, France"
9656,1325,AGENCE GEST AND LOC,"244 Rue du Général de Gaulle, 83480 Puget-sur-Argens, France"
9657,1787,AGENCE AZUR HOUSE,"177 Chem. de la Condamine, 83550 Vidauban, France"
9658,1756,AGENCE Saint Maximin Ste Baume Square Habitat,"Cap Sainte Baume, 83470 Saint-Maximin-la-Sainte-Baume, France"
9659,1636,AGENCE La Seyne Sur Mer Square Habitat,"31 Quai Gabriel Péri, 83500 La Seyne-sur-Mer, France"
9660,1018,AGENCE Fréjus Bleu Horizon Square Habitat,"Bd d'Alger, 83600 Fréjus, France"
9661,1494,AGENCE DU GOLFE -ORPI,"111 Cr Napoléon, 20090 Ajaccio, France"
9662,1636,AGENCE LES AGENCES DES COPAINS,"657 Av. Charles de Gaulle, 83500 La Seyne-sur-Mer, France"
9663,1494,AGENCE COLOMBA IMMOBILIER,"11 Bd François Salini, 20000 Ajaccio, France"
9664,1018,AGENCE SQUARE HABITAT FREJUS,"Fréjus, France"
9665,1554,AGENCE FERRANDI IMMOBILIER,"Chem. de Bardeou, 83170 Brignoles, France"
9666,1258,AGENCE SARL DE CHATOUVILLE IMMOBILIER,"152 Rue du Revest les Eaux, 83140 Six-Fours-les-Plages, France"
9667,1774,AGENCE DE CHATOUVILLE IMMOBILIER,"5 Rue Castel, 83000 Toulon, France"
9668,1557,AGENCE L'ALLOGHJU,"20111 Casaglione, France"
9669,1018,AGENCE A2D Port FREJUS,"25 Pl. dou Galioun, 83600 Fréjus, France"
9670,1494,AGENCE SECIC IMMOBILIER,"34 Cr Napoléon, 20000 Ajaccio, France"
9671,1018,AGENCE MEDITERRANEE EXCLUSIVE RESIDENCE,"366 Rue Victor Raybaud, 83600 Fréjus, France"
9672,1157,AGENCE L'AGENCE TROPEZIENNE,"16 Av. Général Leclerc, 83990 Saint-Tropez, France"
9673,1517,AGENCE NERI AGOSTA IMMOBILIER,"D55, 20128 Albitreccia, France"
9674,1560,AGENCE AGI 82,"8 Pl. de la Liberté, 82100 Castelsarrasin, France"
9675,1161,AGENCE GRAND SUD IMMOBILIER,"1 Bd Montebello, 81000 Albi, France"
9676,1770,AGENCE BAU 3E,"23 Chem. de la Pomme, 69160 Tassin-la-Demi-Lune, France"
9677,1580,AGENCE LES GONES DE L'IMMO,"72 Av. Edouard Millaud, 69290 Craponne, France"
9678,1567,AGENCE AQUEDUCS IMMOBILIER,"47 Av. Paul Doumer, 69630 Chaponost, France"
9679,1524,AGENCE Val'Immo,"1 Rue du Ctre, 59151 Arleux, France"
9680,1588,AGENCE WOLFFBAERT IMMOBILIER,"278 Rue de Paris, 59500 Douai, France"
9681,1341,AGENCE LA PEPITE,"73 Av. de Liège, 59300 Valenciennes, France"
9682,1794,"AGENCE VENTE, GESTION IMMOBILIERE",COL DU PRUNO 20167 ALATA
9683,1791,AGENCE SERGIC,"6 Rue Konrad Adenauer, 59290 Wasquehal, France"
9684,1494,AGENCE IMPERIALES LOC,"3 Bd du Roi Jérôme, 20000 Ajaccio, France"
9685,1670,AGENCE ERA AGENCE DE LA PASSERELLE,"63 Rue Raymond Derain, 59110 La Madeleine, France"
9686,1645,AGENCE LAROQUE IMMOBILIER,"6 Rue Ribalous, 47340 Laroque-Timbaut, France"
9687,1499,AGENCE U GRANITU,"9 Rue Maréchal Juin, 20137 Porto-Vecchio, France"
9688,1494,AGENCE STEPHANE PLAZA IMMOBILIER AJACCIO,"9 Bd Albert 1er, 20000 Ajaccio, France"
9689,1700,AGENCE IMMOBILIERE BUECHER,"28 Rue du Sauvage, 68100 Mulhouse, France"
9690,1623,AGENCE EN APPARTE,"1A Av. Georges Ferrenbach, 68240 Kaysersberg, France"
